well_id,x,y,z,time_days,time_years,concentration_clean_mg_L,concentration_observed_mg_L,above_detection_limit,detection_limit_mg_L,eval_split
W02,380.0,230.0,221.24761904761903,1631.55,4.47,0.0014565233149174473,0.0,False,0.005,public_noisy_censored_mixed_times
W02,380.0,230.0,221.24761904761903,1799.4499999999998,4.93,0.004529528769135319,0.0,False,0.005,public_noisy_censored_mixed_times
W02,380.0,230.0,221.24761904761903,1956.4,5.36,0.010109106145417887,0.006704813907200962,True,0.005,public_noisy_censored_mixed_times
W02,380.0,230.0,221.24761904761903,2146.2,5.88,0.02154724242507776,0.025829530927275045,True,0.005,public_noisy_censored_mixed_times
W02,380.0,230.0,221.24761904761903,2339.65,6.41,0.039566242658909116,0.02670087392437239,True,0.005,public_noisy_censored_mixed_times
W02,380.0,230.0,221.24761904761903,2562.2999999999997,7.02,0.06913166476614578,0.07123941994278972,True,0.005,public_noisy_censored_mixed_times
W02,380.0,230.0,221.24761904761903,2825.1,7.739999999999999,0.11647757808271732,0.10654839300591233,True,0.005,public_noisy_censored_mixed_times
W02,380.0,230.0,221.24761904761903,3120.7500000000005,8.55,0.18484210714939667,0.21701553534547938,True,0.005,public_noisy_censored_mixed_times
W02,380.0,230.0,221.24761904761903,3412.75,9.35,0.2656083846222505,0.1845377011421778,True,0.005,public_noisy_censored_mixed_times
W02,380.0,230.0,221.24761904761903,3796.0,10.4,0.3859205187564199,0.42683886421242123,True,0.005,public_noisy_censored_mixed_times
W02,380.0,230.0,221.24761904761903,4270.5,11.7,0.5459014312963072,0.5611128294014056,True,0.005,public_noisy_censored_mixed_times
W02,380.0,230.0,221.24761904761903,4836.25,13.25,0.7246972925919998,0.7186134631255664,True,0.005,public_noisy_censored_mixed_times
W03,460.0,240.0,221.29999999999998,1095.0,3.0,1.6017681453496368e-28,0.0,False,0.005,public_noisy_censored_mixed_times
W03,460.0,240.0,221.29999999999998,1197.1999999999998,3.2799999999999994,6.308494522220123e-22,0.0,False,0.005,public_noisy_censored_mixed_times
W03,460.0,240.0,221.29999999999998,1324.95,3.6300000000000003,6.523386000643344e-17,0.0,False,0.005,public_noisy_censored_mixed_times
W03,460.0,240.0,221.29999999999998,1478.25,4.05,3.3895817784520985e-13,0.0,False,0.005,public_noisy_censored_mixed_times
W03,460.0,240.0,221.29999999999998,1631.55,4.47,8.937250734338912e-11,0.0,False,0.005,public_noisy_censored_mixed_times
W03,460.0,240.0,221.29999999999998,1799.4499999999998,4.93,6.0473180580161204e-09,0.0,False,0.005,public_noisy_censored_mixed_times
W03,460.0,240.0,221.29999999999998,1956.4,5.36,1.0524644778439924e-07,0.0,False,0.005,public_noisy_censored_mixed_times
W03,460.0,240.0,221.29999999999998,2146.2,5.88,1.3825283667907098e-06,0.0,False,0.005,public_noisy_censored_mixed_times
W03,460.0,240.0,221.29999999999998,2339.65,6.41,1.0014709893038438e-05,0.0,False,0.005,public_noisy_censored_mixed_times
W03,460.0,240.0,221.29999999999998,2562.2999999999997,7.02,5.779799865628946e-05,0.005648018047015017,True,0.005,public_noisy_censored_mixed_times
W03,460.0,240.0,221.29999999999998,2825.1,7.739999999999999,0.00028284101840951576,0.0,False,0.005,public_noisy_censored_mixed_times
W03,460.0,240.0,221.29999999999998,3120.7500000000005,8.55,0.0011137545249603883,0.0,False,0.005,public_noisy_censored_mixed_times
W03,460.0,240.0,221.29999999999998,3412.75,9.35,0.003209358351282736,0.0,False,0.005,public_noisy_censored_mixed_times
W03,460.0,240.0,221.29999999999998,3796.0,10.4,0.009473852346892209,0.006563831344503697,True,0.005,public_noisy_censored_mixed_times
W03,460.0,240.0,221.29999999999998,4270.5,11.7,0.026019457243035265,0.033633000970641674,True,0.005,public_noisy_censored_mixed_times
W03,460.0,240.0,221.29999999999998,4836.25,13.25,0.06314864692493012,0.05874470477406197,True,0.005,public_noisy_censored_mixed_times
W04,560.0,250.0,221.34761904761905,1095.0,3.0,8.914876477040445e-74,0.0,False,0.005,public_noisy_censored_mixed_times
W04,560.0,250.0,221.34761904761905,1197.1999999999998,3.2799999999999994,7.2457036713816e-57,0.0,False,0.005,public_noisy_censored_mixed_times
W04,560.0,250.0,221.34761904761905,1324.95,3.6300000000000003,6.053882020160894e-44,0.0,False,0.005,public_noisy_censored_mixed_times
W04,560.0,250.0,221.34761904761905,1478.25,4.05,2.6350616050988165e-34,0.0,False,0.005,public_noisy_censored_mixed_times
W04,560.0,250.0,221.34761904761905,1631.55,4.47,5.6145982354228055e-28,0.0,False,0.005,public_noisy_censored_mixed_times
W04,560.0,250.0,221.34761904761905,1799.4499999999998,4.93,3.7348391429968774e-23,0.0,False,0.005,public_noisy_censored_mixed_times
W04,560.0,250.0,221.34761904761905,1956.4,5.36,7.36440113519519e-20,0.0,False,0.005,public_noisy_censored_mixed_times
W04,560.0,250.0,221.34761904761905,2146.2,5.88,7.186541663992923e-17,0.0,False,0.005,public_noisy_censored_mixed_times
W04,560.0,250.0,221.34761904761905,2339.65,6.41,1.4462246498757887e-14,0.0,False,0.005,public_noisy_censored_mixed_times
W04,560.0,250.0,221.34761904761905,2562.2999999999997,7.02,1.5555997218026727e-12,0.0,False,0.005,public_noisy_censored_mixed_times
W04,560.0,250.0,221.34761904761905,2825.1,7.739999999999999,1.0371702585067903e-10,0.0,False,0.005,public_noisy_censored_mixed_times
W04,560.0,250.0,221.34761904761905,3120.7500000000005,8.55,3.733971153111328e-09,0.0,False,0.005,public_noisy_censored_mixed_times
W04,560.0,250.0,221.34761904761905,3412.75,9.35,5.7791172637346434e-08,0.0,False,0.005,public_noisy_censored_mixed_times
W04,560.0,250.0,221.34761904761905,3796.0,10.4,9.325628834834754e-07,0.0,False,0.005,public_noisy_censored_mixed_times
W04,560.0,250.0,221.34761904761905,4270.5,11.7,1.237968498699832e-05,0.0,False,0.005,public_noisy_censored_mixed_times
W04,560.0,250.0,221.34761904761905,4836.25,13.25,0.00012055179271524919,0.0,False,0.005,public_noisy_censored_mixed_times
W05,520.0,205.0,221.32857142857142,1095.0,3.0,1.0128579161059662e-52,0.0,False,0.005,public_noisy_censored_mixed_times
W05,520.0,205.0,221.32857142857142,1197.1999999999998,3.2799999999999994,1.3209862379046915e-40,0.0,False,0.005,public_noisy_censored_mixed_times
W05,520.0,205.0,221.32857142857142,1324.95,3.6300000000000003,2.3412251520044682e-31,0.0,False,0.005,public_noisy_censored_mixed_times
W05,520.0,205.0,221.32857142857142,1478.25,4.05,1.8201792906166272e-24,0.0,False,0.005,public_noisy_censored_mixed_times
W05,520.0,205.0,221.32857142857142,1631.55,4.47,6.003510518308053e-20,0.0,False,0.005,public_noisy_censored_mixed_times
W05,520.0,205.0,221.32857142857142,1799.4499999999998,4.93,1.646386606544652e-16,0.0,False,0.005,public_noisy_censored_mixed_times
W05,520.0,205.0,221.32857142857142,1956.4,5.36,3.641043801733843e-14,0.0,False,0.005,public_noisy_censored_mixed_times
W05,520.0,205.0,221.32857142857142,2146.2,5.88,4.833404932540669e-12,0.0,False,0.005,public_noisy_censored_mixed_times
W05,520.0,205.0,221.32857142857142,2339.65,6.41,2.0735539970301414e-10,0.0,False,0.005,public_noisy_censored_mixed_times
W05,520.0,205.0,221.32857142857142,2562.2999999999997,7.02,5.676104432841253e-09,0.0,False,0.005,public_noisy_censored_mixed_times
W05,520.0,205.0,221.32857142857142,2825.1,7.739999999999999,1.1078681170045484e-07,0.0,False,0.005,public_noisy_censored_mixed_times
W05,520.0,205.0,221.32857142857142,3120.7500000000005,8.55,1.406066198064091e-06,0.0,False,0.005,public_noisy_censored_mixed_times
W05,520.0,205.0,221.32857142857142,3412.75,9.35,9.865282974268725e-06,0.0,False,0.005,public_noisy_censored_mixed_times
W05,520.0,205.0,221.32857142857142,3796.0,10.4,7.168496875210893e-05,0.0,False,0.005,public_noisy_censored_mixed_times
W05,520.0,205.0,221.32857142857142,4270.5,11.7,0.000454703938682498,0.0,False,0.005,public_noisy_censored_mixed_times
W05,520.0,205.0,221.32857142857142,4836.25,13.25,0.0023114308231031383,0.0,False,0.005,public_noisy_censored_mixed_times
W06,520.0,295.0,221.32857142857142,1095.0,3.0,9.068532329072854e-109,0.0,False,0.005,public_noisy_censored_mixed_times
W06,520.0,295.0,221.32857142857142,1197.1999999999998,3.2799999999999994,2.1435047408382928e-84,0.0,False,0.005,public_noisy_censored_mixed_times
W06,520.0,295.0,221.32857142857142,1324.95,3.6300000000000003,9.47036931632086e-66,0.0,False,0.005,public_noisy_censored_mixed_times
W06,520.0,295.0,221.32857142857142,1478.25,4.05,7.9739616990572e-52,0.0,False,0.005,public_noisy_censored_mixed_times
W06,520.0,295.0,221.32857142857142,1631.55,4.47,1.1385440159710413e-42,0.0,False,0.005,public_noisy_censored_mixed_times
W06,520.0,295.0,221.32857142857142,1799.4499999999998,4.93,1.1012856936736394e-35,0.0,False,0.005,public_noisy_censored_mixed_times
W06,520.0,295.0,221.32857142857142,1956.4,5.36,6.611926336361442e-31,0.0,False,0.005,public_noisy_censored_mixed_times
W06,520.0,295.0,221.32857142857142,2146.2,5.88,1.451989558703498e-26,0.0,False,0.005,public_noisy_censored_mixed_times
W06,520.0,295.0,221.32857142857142,2339.65,6.41,3.262731247316784e-23,0.005940172285049123,True,0.005,public_noisy_censored_mixed_times
W06,520.0,295.0,221.32857142857142,2562.2999999999997,7.02,2.986523001327468e-20,0.0,False,0.005,public_noisy_censored_mixed_times
W06,520.0,295.0,221.32857142857142,2825.1,7.739999999999999,1.3772041681504133e-17,0.0,False,0.005,public_noisy_censored_mixed_times
W06,520.0,295.0,221.32857142857142,3120.7500000000005,8.55,2.593444626423887e-15,0.0,False,0.005,public_noisy_censored_mixed_times
W06,520.0,295.0,221.32857142857142,3412.75,9.35,1.4178155043004025e-13,0.0,False,0.005,public_noisy_censored_mixed_times
W06,520.0,295.0,221.32857142857142,3796.0,10.4,8.18579145451469e-12,0.0,False,0.005,public_noisy_censored_mixed_times
W06,520.0,295.0,221.32857142857142,4270.5,11.7,3.5376665199145333e-10,0.0,False,0.005,public_noisy_censored_mixed_times
W06,520.0,295.0,221.32857142857142,4836.25,13.25,9.749191162222517e-09,0.0,False,0.005,public_noisy_censored_mixed_times
W07,680.0,260.0,221.38571428571427,1095.0,3.0,2.6319376538155853e-160,0.0,False,0.005,public_noisy_censored_mixed_times
W07,680.0,260.0,221.38571428571427,1197.1999999999998,3.2799999999999994,6.7507416946257e-124,0.0,False,0.005,public_noisy_censored_mixed_times
W07,680.0,260.0,221.38571428571427,1324.95,3.6300000000000003,5.047646358980002e-96,0.0,False,0.005,public_noisy_censored_mixed_times
W07,680.0,260.0,221.38571428571427,1478.25,4.05,3.484135585454816e-75,0.0,False,0.005,public_noisy_censored_mixed_times
W07,680.0,260.0,221.38571428571427,1631.55,4.47,1.8139063234131162e-61,0.0,False,0.005,public_noisy_censored_mixed_times
W07,680.0,260.0,221.38571428571427,1799.4499999999998,4.93,5.485562228393898e-51,0.0,False,0.005,public_noisy_censored_mixed_times
W07,680.0,260.0,221.38571428571427,1956.4,5.36,8.291991057875467e-44,0.0,False,0.005,public_noisy_censored_mixed_times
W07,680.0,260.0,221.38571428571427,2146.2,5.88,2.8304644410544565e-37,0.0,False,0.005,public_noisy_censored_mixed_times
W07,680.0,260.0,221.38571428571427,2339.65,6.41,3.191898605360315e-32,0.0057125754537419565,True,0.005,public_noisy_censored_mixed_times
W07,680.0,260.0,221.38571428571427,2562.2999999999997,7.02,9.479373023182785e-28,0.0,False,0.005,public_noisy_censored_mixed_times
W07,680.0,260.0,221.38571428571427,2825.1,7.739999999999999,1.0202828264033232e-23,0.0,False,0.005,public_noisy_censored_mixed_times
W07,680.0,260.0,221.38571428571427,3120.7500000000005,8.55,2.882726284294842e-20,0.0,False,0.005,public_noisy_censored_mixed_times
W07,680.0,260.0,221.38571428571427,3412.75,9.35,1.2592222080616395e-17,0.0,False,0.005,public_noisy_censored_mixed_times
W07,680.0,260.0,221.38571428571427,3796.0,10.4,5.984499598773442e-15,0.0,False,0.005,public_noisy_censored_mixed_times
W07,680.0,260.0,221.38571428571427,4270.5,11.7,1.8185750333069093e-12,0.0,False,0.005,public_noisy_censored_mixed_times
W07,680.0,260.0,221.38571428571427,4836.25,13.25,2.766329202932191e-10,0.0,False,0.005,public_noisy_censored_mixed_times
W08,760.0,210.0,221.4047619047619,1095.0,3.0,2.502347729834539e-226,0.0,False,0.005,public_noisy_censored_mixed_times
W08,760.0,210.0,221.4047619047619,1197.1999999999998,3.2799999999999994,4.6688456276728964e-175,0.0,False,0.005,public_noisy_censored_mixed_times
W08,760.0,210.0,221.4047619047619,1324.95,3.6300000000000003,8.870076754235596e-136,0.0,False,0.005,public_noisy_censored_mixed_times
W08,760.0,210.0,221.4047619047619,1478.25,4.05,2.1788231872727562e-106,0.0,False,0.005,public_noisy_censored_mixed_times
W08,760.0,210.0,221.4047619047619,1631.55,4.47,5.029976089476296e-87,0.0,False,0.005,public_noisy_censored_mixed_times
W08,760.0,210.0,221.4047619047619,1799.4499999999998,4.93,3.250210314427029e-72,0.0,False,0.005,public_noisy_censored_mixed_times
W08,760.0,210.0,221.4047619047619,1956.4,5.36,4.658461667846253e-62,0.0,False,0.005,public_noisy_censored_mixed_times
W08,760.0,210.0,221.4047619047619,2146.2,5.88,8.339463843160413e-53,0.006127831651967341,True,0.005,public_noisy_censored_mixed_times
W08,760.0,210.0,221.4047619047619,2339.65,6.41,1.2186458267614995e-45,0.0,False,0.005,public_noisy_censored_mixed_times
W08,760.0,210.0,221.4047619047619,2562.2999999999997,7.02,2.7404236376376842e-39,0.0,False,0.005,public_noisy_censored_mixed_times
W08,760.0,210.0,221.4047619047619,2825.1,7.739999999999999,1.4897547989219524e-33,0.0,False,0.005,public_noisy_censored_mixed_times
W08,760.0,210.0,221.4047619047619,3120.7500000000005,8.55,1.233839266262291e-28,0.0,False,0.005,public_noisy_censored_mixed_times
W08,760.0,210.0,221.4047619047619,3412.75,9.35,7.259965263928802e-25,0.0,False,0.005,public_noisy_censored_mixed_times
W08,760.0,210.0,221.4047619047619,3796.0,10.4,4.890743979920248e-21,0.0,False,0.005,public_noisy_censored_mixed_times
W08,760.0,210.0,221.4047619047619,4270.5,11.7,1.754053922060608e-17,0.0,False,0.005,public_noisy_censored_mixed_times
W08,760.0,210.0,221.4047619047619,4836.25,13.25,2.3373595876348996e-14,0.0,False,0.005,public_noisy_censored_mixed_times
