well_id,x,y,z,time_days,time_years,concentration_clean_mg_L,concentration_observed_mg_L,above_detection_limit,detection_limit_mg_L,eval_split
W01,300.0,230.0,221.15238095238095,4535.792682926829,12.426829268292682,0.5792104566538434,0.5998999621480698,True,0.005,future_public
W01,300.0,230.0,221.15238095238095,4638.170731707317,12.707317073170731,0.5702970065842952,0.5772081536365629,True,0.005,future_public
W01,300.0,230.0,221.15238095238095,4740.548780487805,12.987804878048781,0.5585885758231884,0.5658035356159374,True,0.005,future_public
W01,300.0,230.0,221.15238095238095,4842.926829268293,13.268292682926829,0.5444833173909195,0.522987684103418,True,0.005,future_public
W01,300.0,230.0,221.15238095238095,4945.304878048781,13.548780487804878,0.5283830460529148,0.550744315713734,True,0.005,future_public
W01,300.0,230.0,221.15238095238095,5047.682926829268,13.829268292682926,0.510677701333132,0.5188425607383106,True,0.005,future_public
W01,300.0,230.0,221.15238095238095,5150.0609756097565,14.109756097560977,0.4917343731025335,0.5002827477824718,True,0.005,future_public
W01,300.0,230.0,221.15238095238095,5252.4390243902435,14.390243902439023,0.47189016238029,0.47668449067449864,True,0.005,future_public
W01,300.0,230.0,221.15238095238095,5354.817073170731,14.670731707317072,0.45144813949863555,0.4400561650994305,True,0.005,future_public
W01,300.0,230.0,221.15238095238095,5457.195121951219,14.951219512195122,0.4306756984402279,0.4501678852820436,True,0.005,future_public
W01,300.0,230.0,221.15238095238095,5559.573170731707,15.231707317073171,0.4098046821971911,0.4239909780036854,True,0.005,future_public
W01,300.0,230.0,221.15238095238095,5661.951219512195,15.512195121951219,0.38903275098637086,0.40364768194321954,True,0.005,future_public
W01,300.0,230.0,221.15238095238095,5764.329268292683,15.792682926829269,0.36852556668869557,0.3830772413233551,True,0.005,future_public
W01,300.0,230.0,221.15238095238095,5866.707317073171,16.073170731707318,0.34841946206302254,0.32743901861652386,True,0.005,future_public
W01,300.0,230.0,221.15238095238095,5969.085365853658,16.353658536585364,0.32882434637032565,0.32603900507248323,True,0.005,future_public
